 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
3042;-17;39;1033;-43;24;981;915;-732;-366;
3048;-15;44;1035;-43;22;981;854;-732;-305;
3054;-15;46;1025;-43;22;981;854;-671;-305;
3060;-13;42;1023;-43;24;982;854;-671;-305;
3066;-13;42;1029;-43;24;982;854;-671;-305;
3072;-13;42;1033;-42;25;982;915;-671;-305;
3078;-17;41;1027;-43;24;979;854;-610;-366;
3084;-13;39;1027;-43;24;979;854;-610;-366;
3090;-15;42;1031;-41;23;977;854;-671;-366;
3096;-11;46;1031;-41;23;977;854;-671;-366;
3102;-13;41;1027;-41;22;979;915;-732;-244;
3108;-15;42;1033;-41;24;982;915;-671;-366;
3114;-11;39;1031;-41;24;982;854;-671;-366;
3120;-17;46;1027;-42;24;981;854;-671;-366;
3126;-13;46;1025;-42;24;981;854;-671;-366;
3132;-17;46;1027;-42;24;980;915;-671;-305;
3138;-17;39;1029;-40;24;981;915;-671;-366;
3144;-15;46;1029;-40;24;981;915;-671;-366;
3150;-15;41;1029;-42;24;981;854;-671;-366;
3156;-13;39;1029;-42;24;981;854;-671;-366;
3162;-15;41;1023;-43;22;978;915;-732;-305;
3168;-15;42;1031;-42;23;980;854;-732;-305;
3174;-17;42;1025;-42;23;980;976;-732;-305;
3180;-7;37;1027;-41;23;978;976;-732;-305;
3186;-15;42;1025;-41;23;978;976;-732;-305;
3192;-15;41;1027;-43;23;981;915;-671;-305;
3198;-13;39;1031;-43;23;976;915;-610;-366;
3204;-13;37;1029;-43;23;976;915;-610;-366;
3210;-7;39;1031;-41;24;977;854;-671;-366;
3216;-13;44;1029;-41;24;977;854;-671;-366;
3222;-17;37;1025;-42;23;980;915;-671;-305;
3228;-13;42;1027;-42;23;980;915;-671;-305;
3234;-21;42;1031;-44;22;978;915;-610;-305;
3240;-9;37;1029;-42;25;982;915;-610;-305;
3246;-7;41;1029;-42;25;982;915;-610;-305;
3252;-19;42;1029;-41;23;978;854;-610;-366;
3258;-19;44;1031;-41;23;978;854;-610;-305;
3264;-9;41;1029;-44;23;978;854;-610;-305;
3270;-17;44;1025;-43;23;982;854;-671;-305;
3276;-15;42;1027;-43;23;982;854;-671;-305;
3282;-19;42;1027;-42;23;979;854;-793;-366;
3288;-15;44;1027;-42;23;979;854;-671;-305;
3294;-15;41;1031;-42;25;981;915;-732;-366;
3300;-11;41;1027;-39;23;978;915;-732;-305;
3306;-17;44;1023;-39;23;978;915;-732;-305;
3312;-9;44;1025;-39;23;978;915;-732;-305;
3318;-13;39;1027;-39;23;978;915;-732;-244;
3324;-9;41;1027;-42;25;979;915;-732;-244;
3330;-13;41;1031;-42;23;981;915;-732;-366;
3336;-15;41;1025;-42;23;981;915;-732;-366;
3342;-11;41;1027;-41;22;982;915;-732;-305;
3348;-13;42;1029;-41;22;982;915;-732;-366;
3354;-9;39;1029;-41;24;981;793;-671;-305;
3360;-15;39;1031;-42;24;979;793;-671;-305;
3366;-15;42;1029;-42;24;979;793;-671;-305;
3372;-11;41;1029;-41;24;976;915;-610;-366;
3378;-17;39;1031;-41;24;976;976;-671;-427;
3384;-15;42;1027;-42;24;979;976;-671;-427;
3390;-15;41;1027;-43;24;981;915;-671;-244;
3396;-19;39;1029;-43;24;981;915;-671;-244;
3402;-11;42;1029;-41;23;981;976;-732;-244;
3408;-17;41;1031;-41;23;981;915;-732;-305;
3414;-13;39;1023;-42;25;982;854;-732;-305;
3420;-17;41;1029;-42;25;979;854;-671;-366;
3426;-11;41;1029;-42;25;979;915;-671;-305;
3432;-15;37;1029;-44;22;981;915;-671;-305;
3438;-21;35;1027;-44;22;981;915;-671;-305;
3444;-13;42;1031;-44;22;981;915;-671;-305;
3450;-15;42;1031;-45;25;981;915;-732;-305;
3456;-17;39;1029;-45;25;981;915;-732;-305;
3462;-9;42;1029;-42;25;980;854;-671;-305;
3468;-9;41;1025;-42;25;980;854;-732;-305;
3474;-17;41;1027;-42;23;980;915;-732;-366;
3480;-19;42;1031;-42;24;979;915;-732;-366;
3486;-15;39;1033;-42;24;979;915;-732;-366;
3492;-15;44;1027;-43;24;977;915;-793;-305;
3498;-13;41;1031;-43;24;977;915;-732;-305;
3504;-11;39;1025;-41;25;979;915;-732;-305;
3510;-9;41;1027;-41;24;980;854;-610;-305;
3516;-11;35;1027;-41;24;980;854;-610;-305;
3522;-15;37;1029;-41;25;980;915;-732;-366;
3528;-5;44;1031;-41;25;980;854;-793;-366;
3534;-15;39;1027;-40;24;977;915;-732;-366;
3540;-15;44;1029;-42;24;980;915;-732;-366;
3546;-5;41;1029;-42;24;980;915;-732;-366;
3552;-15;42;1031;-43;23;976;976;-671;-305;
3558;-17;41;1029;-43;23;976;854;-610;-305;
3564;-17;37;1029;-43;23;978;854;-610;-305;
3570;-11;42;1027;-41;24;978;854;-610;-305;
3576;-17;37;1025;-41;24;978;854;-610;-305;
3582;-21;42;1025;-42;24;976;854;-671;-305;
3588;-13;39;1029;-42;24;976;915;-732;-244;
3594;-17;37;1027;-42;24;976;915;-732;-305;
3600;-15;37;1027;-41;25;980;915;-732;-305;
3606;-13;50;1029;-41;25;980;915;-732;-305;
3612;-7;42;1029;-39;25;981;915;-732;-488;
3618;-9;44;1033;-39;25;981;915;-732;-427;
3624;-17;41;1025;-41;24;978;915;-732;-427;
3630;-13;42;1037;-42;25;979;854;-671;-366;
3636;-11;42;1027;-42;25;979;854;-671;-366;
3642;-15;41;1027;-43;23;981;915;-671;-366;
3648;-15;35;1027;-43;23;981;915;-671;-366;
3654;-13;39;1029;-43;23;979;915;-671;-244;
3660;-15;41;1027;-43;26;981;915;-671;-244;
3666;-13;48;1029;-43;26;981;915;-671;-244;
3672;-17;41;1033;-40;25;979;915;-671;-305;
3678;-21;41;1027;-40;25;979;915;-671;-305;
3684;-15;41;1027;-41;23;977;915;-732;-366;
3690;-17;41;1031;-42;23;979;976;-671;-366;
3696;-11;42;1025;-42;23;979;976;-671;-366;
3702;-5;35;1025;-42;23;979;915;-610;-366;
3708;-9;41;1033;-42;23;979;915;-610;-366;
3714;-15;41;1023;-43;23;975;915;-671;-305;
3720;-17;37;1037;-42;22;978;915;-671;-305;
3726;-13;44;1031;-42;22;978;915;-671;-305;
3732;-13;39;1029;-44;23;982;854;-732;-305;
3738;-21;42;1029;-44;23;982;854;-732;-305;
3744;-11;42;1025;-43;24;983;854;-671;-366;
3750;-15;42;1031;-41;24;982;915;-671;-366;
3756;-13;41;1029;-41;24;982;915;-671;-366;
3762;-11;41;1031;-42;25;980;915;-610;-305;
3768;-9;41;1027;-42;25;980;915;-610;-305;
3774;-19;39;1027;-43;25;979;854;-671;-244;
3780;-7;41;1027;-40;22;979;854;-671;-244;
3786;-15;39;1025;-40;22;979;854;-671;-244;
3792;-19;41;1031;-43;23;980;793;-671;-305;
3798;-15;39;1029;-43;23;980;793;-671;-305;
3804;-9;39;1027;-41;25;978;854;-671;-305;
3810;-19;41;1029;-41;25;980;915;-671;-366;
3816;-9;39;1029;-41;25;980;915;-671;-366;
3822;-11;42;1025;-42;23;980;854;-732;-305;
3828;-13;42;1025;-42;23;980;854;-732;-305;
3834;-15;39;1027;-43;24;981;854;-671;-366;
3840;-17;37;1031;-42;24;976;854;-671;-366;
3846;-13;42;1027;-42;24;976;854;-671;-366;
3852;-9;41;1027;-43;22;979;854;-671;-305;
3858;-17;39;1029;-43;22;979;854;-671;-305;
3864;-15;39;1027;-42;23;982;915;-610;-183;
3870;-15;41;1029;-42;25;979;915;-671;-305;
3876;-9;39;1027;-42;25;979;915;-671;-305;
3882;-11;37;1029;-42;24;976;915;-671;-305;
3888;-11;39;1025;-42;24;976;915;-671;-305;
3894;-13;44;1031;-41;23;979;854;-732;-366;
3900;-17;39;1031;-42;23;981;854;-732;-366;
3906;-13;42;1029;-42;23;981;854;-732;-366;
3912;-11;44;1031;-42;22;979;915;-732;-366;
3918;-13;42;1027;-42;22;979;915;-732;-366;
3924;-11;41;1027;-41;23;979;854;-732;-366;
3930;-15;42;1033;-42;22;980;854;-732;-366;
3936;-17;44;1029;-42;22;980;854;-732;-366;
3942;-15;37;1023;-44;22;978;854;-610;-427;
3948;-21;39;1029;-44;22;978;854;-610;-427;
3954;-9;41;1029;-42;23;978;854;-671;-305;
3960;-19;37;1029;-42;24;982;854;-610;-244;
3966;-13;42;1025;-42;24;982;854;-610;-244;
3972;-13;41;1033;-42;24;980;915;-671;-305;
3978;-15;41;1033;-42;24;980;915;-671;-305;
3984;-13;42;1031;-42;24;980;915;-671;-305;
3990;-11;42;1031;-41;22;981;793;-732;-366;
3996;-13;42;1029;-41;22;981;793;-732;-366;
4002;-11;41;1033;-42;24;979;793;-732;-305;
4008;-13;37;1027;-42;24;979;793;-732;-305;
4014;-13;39;1027;-44;24;978;915;-671;-305;
4020;-21;46;1029;-43;24;980;915;-671;-305;
4026;-11;42;1029;-43;24;980;915;-671;-305;
4032;-11;41;1025;-41;23;979;793;-793;-305;
4038;-13;42;1031;-41;23;979;793;-793;-305;
4044;-17;39;1033;-42;22;979;793;-671;-305;
4050;-15;42;1035;-42;24;981;854;-671;-366;
4056;-13;42;1029;-42;24;981;854;-671;-366;
4062;-11;41;1023;-43;23;980;854;-671;-244;
4068;-17;41;1029;-43;23;980;854;-671;-244;
4074;-15;42;1029;-40;23;975;854;-610;-305;
4080;-13;42;1025;-41;24;980;854;-610;-305;
4086;-17;41;1027;-41;24;980;854;-610;-305;
4092;-17;42;1029;-42;27;978;854;-671;-366;
4098;-15;41;1029;-42;27;978;854;-671;-366;
4104;-13;39;1027;-42;24;980;915;-671;-305;
4110;-13;37;1025;-41;23;979;854;-732;-244;
4116;-17;39;1027;-41;23;979;854;-732;-244;
4122;-15;35;1023;-39;23;978;854;-732;-366;
4128;-9;42;1027;-39;23;978;854;-732;-366;
4134;-15;41;1027;-42;24;980;976;-732;-366;
4140;-11;44;1029;-43;25;981;976;-732;-366;
4146;-15;42;1025;-43;25;981;976;-732;-366;
4152;-17;42;1029;-40;24;980;915;-732;-305;
4158;-13;42;1029;-40;24;980;915;-732;-305;
4164;-13;46;1029;-42;24;977;915;-610;-305;
4170;-13;44;1025;-42;24;980;854;-610;-366;
4176;-11;41;1029;-42;24;980;854;-610;-366;
4182;-13;44;1025;-41;25;980;854;-610;-305;
4188;-11;39;1029;-41;25;980;854;-610;-305;
4194;-17;46;1021;-42;25;978;854;-610;-305;
4200;-17;39;1023;-41;23;979;854;-610;-305;
4206;-15;44;1027;-41;23;979;854;-610;-305;
4212;-11;41;1029;-40;22;977;915;-671;-366;
4218;-13;41;1029;-40;22;977;915;-671;-366;
4224;-19;44;1023;-42;23;977;793;-671;-305;
4230;-19;39;1025;-43;24;978;915;-610;-366;
4236;-15;42;1029;-43;24;978;915;-610;-366;
4242;-17;42;1031;-42;23;976;976;-610;-366;
4248;-11;42;1025;-42;23;976;976;-610;-366;
4254;-13;39;1027;-40;23;979;915;-732;-366;
4260;-13;41;1027;-42;24;980;915;-732;-366;
4266;-11;37;1031;-42;24;980;915;-732;-366;
4272;-15;39;1031;-41;23;980;915;-671;-305;
4278;-15;44;1037;-41;23;980;915;-671;-305;
4284;-17;42;1029;-42;24;980;976;-671;-366;
4290;-15;42;1029;-42;23;977;976;-671;-305;
4296;-17;41;1031;-42;23;977;976;-671;-305;
4302;-17;39;1031;-43;24;979;793;-671;-427;
4308;-11;35;1029;-43;24;979;793;-671;-427;
4314;-11;37;1029;-42;24;982;915;-732;-305;
4320;-13;44;1031;-44;25;980;915;-732;-305;
4326;-15;39;1025;-44;25;980;915;-732;-305;
4332;-9;39;1033;-42;25;979;915;-610;-366;
4338;-9;37;1033;-42;25;979;915;-610;-366;
4344;-17;39;1033;-41;24;978;854;-732;-366;
4350;-7;39;1029;-43;25;976;854;-732;-305;
4356;-13;42;1025;-43;25;976;854;-732;-305;
4362;-19;41;1033;-41;24;979;915;-732;-305;
4368;-13;44;1027;-41;24;979;915;-732;-305;
4374;-13;41;1033;-41;23;978;915;-671;-305;
4380;-15;39;1031;-44;22;979;915;-671;-305;
4386;-11;41;1033;-44;22;979;915;-671;-305;
4392;-13;41;1029;-44;22;980;915;-671;-305;
4398;-11;42;1031;-44;22;980;915;-671;-305;
4404;-15;41;1025;-41;24;981;854;-671;-305;
4410;-9;42;1029;-42;23;979;854;-610;-244;
4416;-15;41;1031;-42;23;979;854;-610;-244;
4422;-9;39;1029;-43;25;982;854;-671;-366;
4428;-15;44;1025;-43;25;982;854;-671;-366;
4434;-19;42;1031;-41;23;980;915;-732;-244;
4440;-17;42;1029;-41;24;980;854;-671;-305;
4446;-15;41;1029;-41;24;980;854;-671;-305;
4452;-17;41;1023;-40;25;980;915;-671;-305;
4458;-15;35;1029;-40;25;980;915;-671;-305;
4464;-9;37;1027;-40;25;981;976;-732;-305;
4470;-17;39;1027;-41;24;980;915;-732;-305;
4476;-11;37;1025;-41;24;980;915;-732;-305;
4482;-9;41;1029;-40;24;980;854;-732;-305;
4488;-21;39;1031;-40;24;980;854;-732;-305;
4494;-7;39;1025;-40;24;979;915;-671;-366;
4500;-11;44;1031;-43;26;984;915;-732;-366;
4506;-11;39;1025;-41;23;982;915;-732;-366;
4512;-15;41;1025;-43;23;979;976;-671;-366;
4518;-7;46;1023;-43;23;979;976;-671;-366;
4524;-13;39;1027;-43;23;979;976;-671;-366;
4530;-13;41;1031;-43;24;980;976;-671;-305;
4536;-21;42;1029;-43;24;980;976;-671;-305;
4542;-19;39;1021;-42;25;978;915;-671;-366;
4548;-15;44;1031;-42;25;978;915;-671;-366;
4554;-13;44;1031;-44;23;979;915;-671;-305;
4560;-15;41;1029;-42;23;982;915;-732;-366;
4566;-17;41;1029;-42;23;982;915;-732;-366;
4572;-15;41;1029;-43;24;977;793;-671;-305;
4578;-17;37;1025;-43;24;977;793;-671;-305;
4584;-13;42;1027;-40;25;979;854;-671;-244;
4590;-7;46;1033;-42;23;983;915;-732;-244;
4596;-13;46;1031;-42;23;983;915;-732;-244;
4602;-17;44;1029;-42;21;982;915;-671;-366;
4608;-13;44;1029;-42;21;982;915;-671;-366;
4614;-15;46;1033;-41;24;980;915;-732;-305;
4620;-11;41;1029;-41;25;980;915;-732;-305;
4626;-17;44;1027;-41;25;980;915;-732;-305;
4632;-15;46;1031;-40;24;979;854;-732;-366;
4638;-17;42;1027;-40;24;979;854;-732;-366;
4644;-11;41;1027;-41;24;978;854;-732;-366;
4650;-15;42;1029;-43;23;979;854;-610;-305;
4656;-15;37;1029;-43;23;979;854;-610;-305;
4662;-7;46;1029;-41;24;983;915;-732;-305;
4668;-9;46;1027;-41;24;983;915;-732;-305;
4674;-11;39;1027;-43;23;979;915;-671;-305;
4680;-7;46;1029;-41;24;979;854;-671;-366;
4686;-19;42;1031;-41;24;979;854;-671;-366;
4692;-15;42;1027;-40;24;979;854;-732;-366;
4698;-15;37;1029;-40;24;979;854;-732;-366;
4704;-11;39;1029;-42;24;977;915;-671;-244;
4710;-13;41;1029;-43;25;980;854;-732;-305;
4716;-15;41;1031;-43;25;980;854;-732;-305;
4722;-13;42;1031;-44;24;980;915;-671;-366;
4728;-15;37;1027;-44;24;980;915;-671;-366;
4734;-15;41;1031;-42;24;980;915;-671;-366;
4740;-13;44;1031;-41;26;980;854;-671;-305;
4746;-15;44;1031;-41;26;980;854;-671;-305;
4752;-23;42;1025;-40;24;977;915;-610;-366;
4758;-11;39;1025;-40;24;977;915;-610;-366;
4764;-7;44;1027;-41;24;980;915;-671;-366;
4770;-13;39;1027;-42;25;979;854;-610;-305;
4776;-9;41;1029;-42;25;979;854;-610;-305;
4782;-15;39;1027;-44;25;977;854;-671;-366;
4788;-11;44;1027;-44;25;977;854;-671;-366;
4794;-15;42;1029;-41;24;980;915;-732;-427;
4800;-15;39;1029;-43;23;980;915;-610;-305;
4806;-15;42;1027;-43;23;980;915;-610;-305;
4812;-15;42;1029;-43;25;978;915;-671;-305;
4818;-19;42;1029;-43;25;978;915;-671;-305;
4824;-17;44;1035;-43;26;980;793;-610;-305;
4830;-17;42;1027;-43;26;980;915;-610;-366;
4836;-13;39;1031;-43;26;980;915;-610;-366;
4842;-9;42;1029;-41;23;983;976;-671;-305;
4848;-13;44;1027;-41;23;983;976;-671;-305;
4854;-15;41;1031;-41;24;979;915;-671;-427;
4860;-17;39;1025;-42;26;980;915;-671;-427;
4866;-13;42;1033;-42;26;980;915;-671;-427;
4872;-17;39;1031;-42;24;978;915;-732;-305;
4878;-11;41;1031;-42;24;978;915;-732;-305;
4884;-17;42;1025;-41;26;981;915;-732;-366;
4890;-13;39;1025;-42;25;984;915;-732;-366;
4896;-11;39;1027;-42;25;984;915;-732;-366;
4902;-13;41;1031;-42;23;980;854;-671;-366;
4908;-11;44;1029;-42;23;980;854;-671;-366;
4914;-17;42;1033;-42;25;979;854;-732;-305;
4920;-9;48;1029;-42;24;979;915;-671;-305;
4926;-15;41;1027;-41;27;980;915;-671;-305;
4932;-15;42;1031;-41;27;980;915;-671;-305;
4938;-11;42;1031;-41;27;980;915;-671;-305;
4944;-13;44;1029;-42;25;976;915;-671;-305;
4950;-7;39;1031;-42;24;976;793;-671;-366;
4956;-15;44;1033;-42;24;976;793;-671;-366;
4962;-17;42;1035;-43;24;980;793;-671;-366;
4968;-13;42;1023;-43;24;980;793;-671;-366;
4974;-15;42;1029;-42;24;981;915;-671;-366;
4980;-19;39;1027;-42;23;980;915;-671;-305;
4986;-13;41;1031;-42;23;980;915;-671;-305;
4992;-13;37;1031;-42;24;980;915;-671;-366;
4998;-17;46;1029;-42;24;980;915;-671;-366;
5004;-15;48;1025;-39;25;978;854;-671;-366;
5010;-17;42;1027;-41;26;978;915;-732;-366;
5016;-15;42;1025;-41;26;978;915;-732;-366;
5022;-17;42;1027;-41;24;978;976;-671;-427;
5028;-19;39;1029;-41;24;978;976;-671;-427;
5034;-13;46;1033;-42;24;979;854;-671;-366;
5040;-13;41;1029;-41;24;979;793;-610;-366;
5046;-19;39;1031;-41;24;979;793;-610;-366;
5052;-15;41;1027;-42;26;981;854;-671;-305;
5058;-11;39;1031;-42;26;981;854;-671;-305;
5064;-15;41;1029;-42;25;981;854;-671;-305;
5070;-19;39;1029;-42;25;981;915;-732;-366;
5076;-19;41;1029;-41;25;981;915;-732;-366;
5082;-11;41;1027;-41;26;978;854;-732;-244;
5088;-11;46;1029;-41;26;978;854;-732;-244;
5094;-17;42;1029;-44;24;981;854;-732;-244;
5100;-15;42;1027;-41;24;980;854;-732;-366;
5106;-13;39;1025;-43;25;983;854;-732;-366;
5112;-7;42;1029;-43;25;983;854;-732;-366;
5118;-19;39;1037;-43;24;978;854;-732;-366;
5124;-17;46;1029;-43;24;978;854;-732;-366;
5130;-17;39;1025;-43;24;978;854;-610;-366;
5136;-17;42;1027;-42;25;978;854;-610;-366;
5142;-11;41;1029;-40;26;978;915;-671;-366;
5148;-19;42;1025;-40;26;978;915;-671;-366;
5154;-9;42;1027;-43;25;980;793;-671;-305;
5160;-17;35;1029;-41;24;980;915;-671;-305;
5166;-11;41;1033;-41;24;980;915;-671;-305;
5172;-15;39;1025;-42;25;979;915;-671;-366;
5178;-15;46;1029;-42;25;979;915;-671;-366;
5184;-19;39;1029;-42;26;979;915;-671;-244;
5190;-17;42;1029;-42;26;979;915;-732;-305;
5196;-15;42;1031;-43;24;979;915;-732;-305;
5202;-17;41;1029;-42;23;978;976;-671;-305;
5208;-15;44;1031;-42;23;978;976;-671;-305;
5214;-19;42;1025;-43;23;980;915;-671;-305;
5220;-19;37;1033;-40;23;978;915;-671;-305;
5226;-17;41;1033;-40;23;978;915;-671;-305;
5232;-11;35;1027;-42;24;979;915;-732;-427;
5238;-13;42;1031;-42;24;979;915;-732;-427;
5244;-17;42;1033;-43;26;981;915;-732;-366;
5250;-21;41;1027;-43;26;981;854;-671;-366;
5256;-21;42;1027;-43;26;979;854;-671;-366;
5262;-13;41;1029;-41;26;981;915;-610;-366;
5268;-11;37;1027;-41;26;981;915;-610;-366;
5274;-13;42;1021;-42;25;980;793;-610;-366;
5280;-15;41;1031;-44;22;978;854;-610;-305;
5286;-15;41;1031;-44;22;978;854;-610;-305;
5292;-17;39;1031;-42;23;978;915;-671;-244;
5298;-17;37;1033;-42;23;978;915;-671;-244;
5304;-13;41;1029;-41;25;979;854;-610;-366;
5310;-19;37;1025;-41;25;979;854;-610;-366;
5316;-17;44;1023;-40;24;981;854;-610;-366;
5322;-17;44;1029;-42;24;979;976;-671;-427;
5328;-17;41;1021;-42;24;979;976;-671;-427;
5334;-13;37;1025;-42;25;978;976;-610;-366;
5340;-15;41;1029;-41;24;979;854;-732;-305;
5346;-17;41;1023;-41;24;979;854;-732;-305;
5352;-15;37;1025;-42;25;977;854;-732;-305;
5358;-13;42;1029;-42;25;977;854;-732;-305;
5364;-17;48;1031;-41;23;978;915;-732;-366;
5370;-21;39;1031;-41;23;978;854;-732;-366;
5376;-13;39;1025;-41;25;978;854;-732;-366;
5382;-15;42;1031;-41;23;977;854;-671;-305;
5388;-11;37;1027;-41;23;977;854;-671;-305;
5394;-13;44;1031;-41;23;978;854;-732;-305;
5400;-9;44;1027;-43;24;980;915;-671;-305;
5406;-13;42;1029;-43;24;980;915;-671;-305;
5412;-11;41;1029;-43;24;979;915;-671;-305;
5418;-11;41;1023;-43;24;979;915;-671;-305;
5424;-11;41;1031;-42;26;980;915;-671;-305;
5430;-15;39;1025;-42;26;980;854;-671;-366;
5436;-17;41;1031;-41;27;981;854;-671;-366;
5442;-13;41;1029;-41;26;977;854;-671;-366;
5448;-19;42;1029;-41;26;977;854;-671;-366;
5454;-17;39;1031;-44;24;981;854;-732;-366;
5460;-13;42;1027;-42;27;978;915;-793;-305;
5466;-19;44;1023;-42;27;978;915;-793;-305;
5472;-15;42;1031;-43;24;979;915;-671;-366;
5478;-11;41;1031;-43;24;979;915;-671;-366;
5484;-19;39;1025;-43;23;977;915;-671;-305;
5490;-19;42;1027;-43;23;977;915;-671;-305;
5496;-17;42;1033;-42;23;979;915;-671;-366;
5502;-15;41;1027;-41;25;981;854;-671;-305;
5508;-15;44;1025;-41;25;981;854;-671;-305;
5514;-13;41;1029;-42;26;979;915;-732;-305;
5520;-13;39;1031;-42;25;978;854;-732;-427;
5526;-19;46;1031;-42;25;978;854;-732;-427;
5532;-15;41;1029;-43;26;981;854;-671;-366;
5538;-13;46;1029;-43;26;981;854;-671;-366;
5544;-11;37;1025;-43;24;979;854;-671;-305;
5550;-15;48;1029;-43;24;979;854;-671;-305;
5556;-17;42;1031;-41;24;975;915;-671;-305;
5562;-17;42;1025;-42;26;979;976;-671;-366;
5568;-15;37;1027;-42;26;979;976;-671;-366;
5574;-13;41;1027;-44;24;979;915;-671;-305;
5580;-19;41;1025;-41;24;981;854;-671;-244;
5586;-15;44;1021;-41;24;981;854;-671;-244;
5592;-17;42;1027;-39;25;978;854;-671;-366;
5598;-13;41;1031;-39;25;978;854;-671;-366;
5604;-15;44;1029;-42;25;976;915;-732;-366;
5610;-13;42;1031;-42;25;976;915;-732;-366;
5616;-7;41;1025;-42;26;978;976;-671;-305;
5622;-15;37;1025;-42;25;980;915;-610;-305;
5628;-13;41;1029;-42;25;980;915;-610;-305;
5634;-19;44;1027;-42;24;980;915;-671;-366;
5640;-13;39;1027;-44;25;979;976;-732;-305;
5646;-9;41;1029;-43;24;979;976;-732;-305;
5652;-15;39;1025;-43;24;979;976;-732;-305;
5658;-13;41;1029;-41;23;980;976;-671;-305;
5664;-15;44;1029;-41;23;980;976;-671;-305;
5670;-19;39;1025;-41;23;980;976;-671;-305;
5676;-19;39;1027;-43;24;980;915;-610;-366;
5682;-11;41;1027;-41;26;980;915;-610;-305;
5688;-13;39;1031;-41;26;980;915;-610;-305;
5694;-11;46;1031;-42;25;979;915;-732;-305;
5700;-9;42;1035;-43;21;977;915;-671;-305;
5706;-15;39;1027;-43;21;977;915;-671;-305;
5712;-13;42;1027;-42;25;978;854;-671;-244;
5718;-15;42;1029;-42;25;978;854;-671;-244;
5724;-17;41;1031;-41;24;978;793;-732;-305;
5730;-11;41;1029;-41;24;978;793;-732;-305;
5736;-9;39;1031;-44;24;979;915;-732;-244;
5742;-11;42;1029;-42;25;979;976;-671;-183;
5748;-9;41;1031;-42;25;979;976;-671;-183;
5754;-13;44;1029;-41;25;981;976;-732;-366;
5760;-17;37;1027;-39;24;983;976;-732;-366;
5766;-13;41;1027;-39;24;983;976;-732;-366;
5772;-7;41;1023;-42;24;980;976;-671;-305;
5778;-15;41;1027;-42;24;980;976;-671;-305;
5784;-9;35;1025;-41;25;978;976;-671;-305;
5790;-19;41;1027;-41;25;978;976;-671;-305;
5796;-13;44;1029;-41;24;978;976;-732;-366;
5802;-13;41;1031;-44;25;978;854;-671;-366;
5808;-13;44;1029;-44;25;978;854;-671;-366;
5814;-15;41;1031;-41;27;982;854;-671;-366;
5820;-11;42;1029;-42;27;978;915;-610;-366;
5826;-13;41;1029;-42;27;978;915;-610;-366;
5832;-13;35;1029;-41;24;978;915;-671;-305;
5838;-13;39;1025;-41;24;978;915;-671;-305;
5844;-11;41;1025;-43;24;977;854;-732;-305;
5850;-11;42;1035;-43;24;977;854;-732;-305;
5856;-9;41;1027;-43;26;975;854;-732;-244;
5862;-15;41;1033;-41;27;979;915;-732;-305;
5868;-5;41;1031;-41;27;979;915;-732;-305;
5874;-15;44;1029;-41;23;978;976;-610;-305;
5880;-9;41;1029;-41;23;978;854;-671;-305;
5886;-19;42;1029;-41;25;978;854;-671;-305;
5892;-15;42;1029;-42;25;979;854;-610;-305;
5898;-15;37;1031;-42;25;979;854;-610;-305;
5904;-13;39;1031;-43;24;980;976;-610;-366;
5910;-9;41;1029;-43;24;980;976;-610;-366;
5916;-11;41;1027;-41;24;981;915;-671;-366;
5922;-13;39;1027;-41;25;981;854;-671;-366;
5928;-13;39;1029;-41;25;981;854;-671;-366;
5934;-13;42;1029;-42;23;981;915;-610;-366;
5940;-17;39;1027;-44;23;980;915;-610;-366;
5946;-15;39;1025;-44;23;980;915;-610;-366;
5952;-7;42;1023;-41;22;978;854;-732;-305;
5958;-15;39;1025;-41;22;978;854;-732;-305;
5964;-13;41;1029;-44;24;979;915;-671;-305;
5970;-13;39;1027;-44;24;979;915;-671;-305;
5976;-17;37;1031;-44;26;978;976;-671;-305;
5982;-13;42;1029;-43;25;981;915;-610;-305;
5988;-11;41;1023;-43;25;981;915;-610;-305;
5994;-19;41;1027;-42;25;979;915;-793;-366;
6000;-11;46;1033;-40;23;978;915;-671;-305;
6006;-21;41;1031;-40;23;978;915;-671;-305;
6012;-19;42;1033;-42;25;980;915;-671;-366;
6018;-13;41;1029;-42;25;980;915;-671;-366;
6024;-11;41;1031;-42;25;978;915;-610;-366;
6030;-13;42;1029;-42;25;978;915;-610;-366;
6036;-19;39;1033;-40;25;979;976;-671;-305;
6042;-11;39;1029;-42;25;982;915;-671;-305;
6048;-13;41;1031;-42;25;982;915;-671;-305;
6054;-17;41;1029;-45;25;977;793;-671;-305;
6060;-11;35;1027;-44;23;977;854;-671;-366;
6066;-15;42;1029;-44;23;977;854;-671;-366;
6072;-17;39;1021;-42;24;979;915;-732;-427;
6078;-15;41;1031;-42;24;979;915;-732;-427;
6084;-11;42;1031;-41;24;977;976;-732;-427;
6090;-19;44;1023;-41;24;977;976;-732;-427;
6096;-15;44;1031;-43;24;979;854;-671;-305;
6102;-13;42;1027;-41;24;980;854;-610;-366;
6108;-15;46;1029;-41;24;980;854;-610;-366;
6114;-15;42;1025;-42;24;981;915;-671;-305;
6120;-23;44;1031;-42;23;980;976;-671;-305;
