 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
1588;-29;25;974;793;-671;-427;
1592;-28;27;978;793;-671;-427;
1596;-28;27;978;793;-671;-427;
1600;-27;26;978;854;-671;-366;
1604;-27;26;978;854;-671;-366;
1608;-27;26;978;854;-671;-366;
1612;-31;26;975;854;-671;-305;
1616;-31;26;975;854;-671;-305;
1620;-28;27;976;915;-732;-305;
1624;-28;27;976;854;-854;-366;
1628;-28;27;976;854;-854;-366;
1632;-28;27;976;854;-854;-366;
1636;-28;27;976;854;-854;-366;
1640;-29;27;973;793;-732;-366;
1644;-29;27;973;793;-732;-366;
1648;-29;27;973;793;-732;-366;
1652;-29;27;976;793;-732;-366;
1656;-29;27;976;793;-732;-366;
1660;-32;27;974;854;-732;-427;
1664;-32;27;974;854;-732;-427;
1668;-32;27;974;854;-732;-427;
1672;-29;27;975;854;-793;-366;
1676;-29;27;975;854;-793;-366;
1680;-29;27;976;793;-732;-366;
1684;-29;27;976;854;-793;-305;
1688;-29;28;973;854;-793;-305;
1692;-29;28;973;854;-793;-305;
1696;-29;28;973;854;-793;-305;
1700;-30;28;976;915;-732;-366;
1704;-30;28;976;915;-732;-366;
1708;-30;28;976;915;-732;-366;
1712;-28;27;974;854;-732;-366;
1716;-28;27;974;854;-732;-366;
1720;-28;25;975;854;-671;-366;
1724;-28;25;975;854;-671;-366;
1728;-28;25;975;854;-671;-366;
1732;-28;27;979;793;-732;-366;
1736;-28;27;979;793;-732;-366;
1740;-28;27;975;854;-732;-366;
1744;-28;27;975;915;-732;-366;
1748;-31;27;976;915;-732;-366;
1752;-31;27;976;915;-732;-366;
1756;-31;27;976;915;-732;-366;
1760;-29;26;977;854;-732;-305;
1764;-29;26;977;854;-732;-305;
1768;-29;26;977;854;-732;-305;
1772;-27;27;978;915;-671;-305;
1776;-27;27;978;915;-671;-305;
1780;-30;26;977;854;-671;-366;
1784;-30;26;977;854;-671;-366;
1788;-30;26;977;854;-671;-366;
1792;-30;27;978;793;-793;-305;
1796;-30;27;978;793;-793;-305;
1800;-29;27;975;915;-854;-366;
1804;-29;27;975;793;-793;-366;
1808;-27;27;975;793;-793;-366;
1812;-27;27;975;793;-793;-366;
1816;-27;27;975;793;-793;-366;
1820;-31;26;974;915;-854;-366;
1824;-31;26;974;915;-854;-366;
1828;-31;26;974;915;-854;-366;
1832;-29;26;975;915;-732;-366;
1836;-29;26;975;915;-732;-366;
1840;-28;28;976;854;-671;-366;
1844;-28;28;976;854;-671;-366;
1848;-28;28;976;854;-671;-366;
1852;-28;30;976;854;-732;-366;
1856;-28;30;976;854;-732;-366;
1860;-28;28;975;915;-793;-488;
1864;-28;28;975;854;-732;-366;
1868;-27;28;974;854;-732;-366;
1872;-27;28;974;854;-732;-366;
1876;-27;28;974;854;-732;-366;
1880;-30;28;975;854;-732;-366;
1884;-30;28;975;854;-732;-366;
1888;-30;28;975;854;-732;-366;
1892;-30;28;977;915;-793;-427;
1896;-30;28;977;915;-793;-427;
1900;-28;26;976;915;-793;-366;
1904;-28;26;976;915;-793;-366;
1908;-28;26;976;915;-793;-366;
1912;-27;26;974;854;-732;-305;
1916;-27;26;974;854;-732;-305;
1920;-30;27;976;915;-732;-305;
1924;-30;27;976;915;-732;-305;
1928;-30;27;976;915;-732;-305;
1932;-28;28;976;854;-793;-244;
1936;-28;28;976;854;-793;-244;
1940;-30;26;975;854;-793;-244;
1944;-30;26;975;854;-793;-244;
1948;-30;26;975;854;-793;-244;
1952;-30;28;977;854;-732;-366;
1956;-30;28;977;854;-732;-366;
1960;-28;26;976;793;-732;-366;
1964;-28;26;976;793;-732;-366;
1968;-28;26;976;793;-732;-366;
1972;-29;26;977;854;-671;-305;
1976;-29;26;977;854;-671;-305;
1980;-29;26;974;793;-732;-244;
1984;-29;26;974;793;-732;-244;
1988;-31;27;979;854;-732;-305;
1992;-31;27;979;854;-732;-305;
1996;-31;27;979;854;-732;-305;
2000;-29;27;978;915;-732;-366;
2004;-29;27;978;915;-732;-366;
2008;-29;27;978;915;-732;-366;
2012;-29;26;974;976;-793;-366;
2016;-29;26;974;976;-793;-366;
2020;-30;29;977;915;-793;-366;
2024;-30;29;977;915;-793;-366;
2028;-30;29;977;915;-793;-366;
2032;-30;29;975;854;-732;-366;
2036;-30;29;975;854;-732;-366;
2040;-28;28;975;854;-732;-305;
2044;-28;28;975;854;-732;-305;
2048;-28;25;973;915;-671;-427;
2052;-28;25;973;915;-671;-427;
2056;-28;25;973;915;-671;-427;
2060;-28;28;978;915;-671;-366;
2064;-28;28;978;915;-671;-366;
2068;-28;28;978;915;-671;-366;
2072;-30;29;976;793;-793;-366;
2076;-30;29;976;793;-793;-366;
2080;-27;26;973;854;-732;-427;
2084;-27;26;973;854;-732;-427;
2088;-27;26;973;854;-732;-427;
2092;-26;27;976;854;-732;-366;
2096;-26;27;976;854;-732;-366;
2100;-30;27;975;793;-793;-305;
2104;-29;27;977;732;-793;-366;
2108;-29;27;977;915;-732;-305;
2112;-28;27;974;915;-732;-305;
2116;-28;27;974;915;-732;-305;
2120;-28;27;974;915;-732;-305;
2124;-28;27;974;915;-732;-305;
2128;-28;27;974;915;-671;-305;
2132;-31;28;978;915;-671;-305;
2136;-31;28;978;915;-671;-305;
2140;-31;28;974;915;-732;-366;
2144;-31;28;974;915;-732;-366;
2148;-31;28;974;915;-732;-366;
2152;-29;26;972;854;-732;-366;
2156;-29;26;972;854;-732;-366;
2160;-28;27;975;915;-732;-366;
2164;-30;25;978;854;-732;-366;
2168;-30;25;978;854;-732;-366;
2172;-30;25;978;854;-732;-366;
2176;-30;25;978;854;-732;-366;
2180;-28;25;977;793;-732;-305;
2184;-28;25;977;793;-732;-305;
2188;-28;25;977;793;-732;-305;
2192;-29;27;977;732;-793;-305;
2196;-29;27;977;732;-793;-305;
2200;-30;28;976;793;-671;-366;
2204;-30;28;976;793;-671;-366;
2208;-30;28;976;793;-671;-366;
2212;-31;26;974;854;-732;-366;
2216;-31;26;974;854;-732;-366;
2220;-29;26;973;915;-793;-427;
2224;-29;26;973;915;-793;-427;
2228;-29;27;978;854;-732;-305;
2232;-29;27;978;854;-732;-305;
2236;-29;27;978;854;-732;-305;
